"SAQ CODE (IPC)/CODE SAQ (CIP)";"SUPPLIER NO/NO FOURNISSEUR";"OUTLET NO/NO SUCCURSALE";"CLIENT TYPE/TYPE CLIENT";"AD NO/NO DA";"YEAR/ANNÉE";"PERIOD/PÉRIODE";"WEEK/SEMAINE";"QTY OF BOTTLES/QTÉ BOUTEILLE";"AMOUNT/MONTANT"
"12502382";13333924;"33854";"01";0;2025;10;1;1;51.08
"12529489";16583247;"33518";"02";0;2025;10;1;1;47
"12557092";18737996;"33518";"02";0;2025;10;1;1;49.25
"12557615";8006981;"23003";"02";0;2025;10;1;2;158
"12557615";8006981;"23004";"02";0;2025;10;1;9;711
"12557615";8006981;"23009";"02";0;2025;10;1;2;158
"12557615";8006981;"23011";"02";0;2025;10;1;2;158
"12557615";8006981;"23018";"02";0;2025;10;1;7;553
"12557615";8006981;"23020";"02";0;2025;10;1;2;158
"12557615";8006981;"23023";"02";0;2025;10;1;1;79
"12557615";8006981;"23025";"01";0;2025;10;1;1;79
"12557615";8006981;"23025";"02";0;2025;10;1;11;869
"12557615";8006981;"23026";"02";0;2025;10;1;3;237
"12557615";8006981;"23029";"02";0;2025;10;1;5;395
"12557615";8006981;"23044";"02";0;2025;10;1;1;79
"12557615";8006981;"23048";"02";0;2025;10;1;1;79
"12557615";8006981;"23048";"99";0;2025;10;1;2;158
"12557615";8006981;"23050";"01";0;2025;10;1;3;237
"12557615";8006981;"23050";"02";0;2025;10;1;4;316
"12557615";8006981;"23052";"02";0;2025;10;1;4;316
"12557615";8006981;"23056";"02";0;2025;10;1;5;395
"12557615";8006981;"23060";"02";0;2025;10;1;2;158
"12557615";8006981;"23065";"02";0;2025;10;1;2;158
"12557615";8006981;"23066";"02";0;2025;10;1;1;79
"12557615";8006981;"23068";"02";0;2025;10;1;2;158
"12557615";8006981;"23069";"02";0;2025;10;1;9;711
"12557615";8006981;"23070";"01";0;2025;10;1;4;316
"12557615";8006981;"23070";"02";0;2025;10;1;6;474
"12557615";8006981;"23075";"02";0;2025;10;1;4;316
"12557615";8006981;"23079";"02";0;2025;10;1;1;79
"12557615";8006981;"23082";"02";0;2025;10;1;2;158
"12557615";8006981;"23085";"02";0;2025;10;1;9;711
"12557615";8006981;"23086";"02";0;2025;10;1;4;316
"12557615";8006981;"23090";"02";0;2025;10;1;4;316
"12557615";8006981;"23095";"01";0;2025;10;1;3;237
"12557615";8006981;"23099";"02";0;2025;10;1;15;1185
"12557615";8006981;"23100";"02";0;2025;10;1;3;237
"12557615";8006981;"23102";"02";0;2025;10;1;1;79
"12557615";8006981;"23104";"02";0;2025;10;1;1;79
"12557615";8006981;"23105";"02";0;2025;10;1;3;237
"12557615";8006981;"23106";"02";0;2025;10;1;3;237
"12557615";8006981;"23109";"02";0;2025;10;1;4;316
"12557615";8006981;"23112";"02";0;2025;10;1;1;79
"12557615";8006981;"23113";"02";0;2025;10;1;2;158
"12557615";8006981;"23119";"01";0;2025;10;1;1;79
"12557615";8006981;"23119";"02";0;2025;10;1;4;316
"12557615";8006981;"23122";"02";0;2025;10;1;2;158
"12557615";8006981;"23124";"02";0;2025;10;1;1;79
"12557615";8006981;"23126";"02";0;2025;10;1;2;158
"12557615";8006981;"23129";"02";0;2025;10;1;3;237
"12557615";8006981;"23130";"01";0;2025;10;1;2;158
"12557615";8006981;"23131";"02";0;2025;10;1;4;316
"12557615";8006981;"23132";"02";0;2025;10;1;6;474
"12557615";8006981;"23133";"02";0;2025;10;1;9;711
"12557615";8006981;"23134";"01";0;2025;10;1;2;158
"12557615";8006981;"23134";"02";0;2025;10;1;5;395
"12557615";8006981;"23136";"02";0;2025;10;1;11;869
"12557615";8006981;"23138";"02";0;2025;10;1;1;79
"12557615";8006981;"23140";"02";0;2025;10;1;2;158
"12557615";8006981;"23141";"01";0;2025;10;1;1;79
"12557615";8006981;"23141";"02";0;2025;10;1;2;158
"12557615";8006981;"23144";"01";0;2025;10;1;8;632
"12557615";8006981;"23144";"02";0;2025;10;1;7;553
"12557615";8006981;"23146";"01";0;2025;10;1;6;474
"12557615";8006981;"23146";"02";0;2025;10;1;2;158
"12557615";8006981;"23148";"01";0;2025;10;1;3;237
"12557615";8006981;"23150";"02";0;2025;10;1;6;474
"12557615";8006981;"23151";"02";0;2025;10;1;3;237
"12557615";8006981;"23152";"02";0;2025;10;1;2;158
"12557615";8006981;"23153";"01";0;2025;10;1;3;237
"12557615";8006981;"23153";"02";0;2025;10;1;6;474
"12557615";8006981;"23155";"02";0;2025;10;1;3;237
"12557615";8006981;"23159";"02";0;2025;10;1;1;79
"12557615";8006981;"23162";"02";0;2025;10;1;2;158
"12557615";8006981;"23163";"02";0;2025;10;1;4;316
"12557615";8006981;"23165";"02";0;2025;10;1;2;158
"12557615";8006981;"23166";"01";0;2025;10;1;10;789.99
"12557615";8006981;"23166";"02";0;2025;10;1;5;395
"12557615";8006981;"23167";"02";0;2025;10;1;1;79
"12557615";8006981;"23168";"02";0;2025;10;1;4;316
"12557615";8006981;"23169";"02";0;2025;10;1;1;79
"12557615";8006981;"23171";"02";0;2025;10;1;2;158
"12557615";8006981;"23173";"02";0;2025;10;1;2;158
"12557615";8006981;"23177";"02";0;2025;10;1;10;790
"12557615";8006981;"23181";"02";0;2025;10;1;4;316
"12557615";8006981;"23183";"01";0;2025;10;1;6;474
"12557615";8006981;"23183";"02";0;2025;10;1;2;158
"12557615";8006981;"23185";"02";0;2025;10;1;4;316
"12557615";8006981;"23187";"02";0;2025;10;1;3;237
"12557615";8006981;"23188";"02";0;2025;10;1;3;237
"12557615";8006981;"23189";"01";0;2025;10;1;1;79
"12557615";8006981;"23189";"02";0;2025;10;1;2;158
"12557615";8006981;"23191";"01";0;2025;10;1;6;474
"12557615";8006981;"23191";"02";0;2025;10;1;3;237
"12557615";8006981;"23192";"02";0;2025;10;1;6;474
"12557615";8006981;"23194";"02";0;2025;10;1;1;79
"12557615";8006981;"23195";"02";0;2025;10;1;3;237
"12557615";8006981;"23196";"02";0;2025;10;1;1;79
"12557615";8006981;"23197";"02";0;2025;10;1;4;316
"12557615";8006981;"23198";"02";0;2025;10;1;3;237
"12557615";8006981;"23199";"02";0;2025;10;1;2;158
"12557615";8006981;"23205";"02";0;2025;10;1;11;869
"12557615";8006981;"23208";"02";0;2025;10;1;1;79
"12557615";8006981;"23209";"02";0;2025;10;1;14;1106
"12557615";8006981;"23214";"02";0;2025;10;1;2;158
"12557615";8006981;"23215";"01";0;2025;10;1;3;237
"12557615";8006981;"23215";"02";0;2025;10;1;4;316
"12557615";8006981;"23218";"01";0;2025;10;1;22;1737.99
"12557615";8006981;"23218";"02";0;2025;10;1;12;948
"12557615";8006981;"23219";"02";0;2025;10;1;1;79
"12557615";8006981;"23226";"02";0;2025;10;1;1;79
"12557615";8006981;"23228";"02";0;2025;10;1;1;79
"12557615";8006981;"23229";"02";0;2025;10;1;12;948
"12557615";8006981;"23234";"02";0;2025;10;1;3;237
"12557615";8006981;"23235";"02";0;2025;10;1;5;395
"12557615";8006981;"23244";"02";0;2025;10;1;3;237
"12557615";8006981;"23301";"02";0;2025;10;1;2;158
"12557615";8006981;"23311";"02";0;2025;10;1;8;632
"12557615";8006981;"23314";"02";0;2025;10;1;2;158
"12557615";8006981;"23331";"02";0;2025;10;1;5;395
"12557615";8006981;"23335";"02";0;2025;10;1;2;158
"12557615";8006981;"23337";"02";0;2025;10;1;3;237
"12557615";8006981;"23343";"01";0;2025;10;1;2;158
"12557615";8006981;"23343";"02";0;2025;10;1;3;237
"12557615";8006981;"23345";"02";0;2025;10;1;2;158
"12557615";8006981;"23348";"02";0;2025;10;1;8;632
"12557615";8006981;"23349";"02";0;2025;10;1;4;316
"12557615";8006981;"23351";"01";0;2025;10;1;2;158
"12557615";8006981;"23351";"02";0;2025;10;1;1;79
"12557615";8006981;"23351";"99";0;2025;10;1;9;618.39
"12557615";8006981;"23355";"01";0;2025;10;1;1;79
"12557615";8006981;"23361";"01";0;2025;10;1;2;158
"12557615";8006981;"23361";"02";0;2025;10;1;5;395
"12557615";8006981;"23362";"02";0;2025;10;1;4;316
"12557615";8006981;"23366";"01";0;2025;10;1;2;158
"12557615";8006981;"23366";"02";0;2025;10;1;2;158
"12557615";8006981;"23367";"02";0;2025;10;1;1;79
"12557615";8006981;"23371";"01";0;2025;10;1;1;79
"12557615";8006981;"23371";"02";0;2025;10;1;3;237
"12557615";8006981;"23380";"01";0;2025;10;1;1;79
"12557615";8006981;"23380";"02";0;2025;10;1;7;553
"12557615";8006981;"23385";"01";0;2025;10;1;2;158
"12557615";8006981;"23390";"01";0;2025;10;1;31;2448.99
"12557615";8006981;"33501";"02";0;2025;10;1;2;158
"12557615";8006981;"33505";"02";0;2025;10;1;3;237
"12557615";8006981;"33518";"02";0;2025;10;1;1;79
"12557615";8006981;"33530";"02";0;2025;10;1;3;237
"12557615";8006981;"33536";"02";0;2025;10;1;2;158
"12557615";8006981;"33546";"01";0;2025;10;1;1;79
"12557615";8006981;"33546";"02";0;2025;10;1;2;158
"12557615";8006981;"33553";"02";0;2025;10;1;1;79
"12557615";8006981;"33561";"02";0;2025;10;1;4;316
"12557615";8006981;"33562";"02";0;2025;10;1;4;316
"12557615";8006981;"33564";"02";0;2025;10;1;3;237
"12557615";8006981;"33568";"01";0;2025;10;1;1;79
"12557615";8006981;"33575";"02";0;2025;10;1;1;79
"12557615";8006981;"33584";"02";0;2025;10;1;1;79
"12557615";8006981;"33585";"02";0;2025;10;1;2;158
"12557615";8006981;"33611";"02";0;2025;10;1;1;79
"12557615";8006981;"33615";"02";0;2025;10;1;1;79
"12557615";8006981;"33691";"01";0;2025;10;1;2;158
"12557615";8006981;"CDM";"01";0;2025;10;1;283;22356.89
"12557615";8006981;"CDM";"99";0;2025;10;1;22;612.65
"12557615";8006981;"CDQ";"01";0;2025;10;1;20;1580
"12662239";1757623;"23037";"01";0;2025;10;1;1;40.06
"12662239";1757623;"23052";"02";0;2025;10;1;1;40.25
"12662239";1757623;"23215";"02";0;2025;10;1;1;40.25
"12662239";1757623;"23218";"02";0;2025;10;1;2;80.5
"12662239";1757623;"23385";"01";0;2025;10;1;1;40.06
"12662239";1757623;"CDM";"01";0;2025;10;1;67;2683.85
"12689853";4662012;"23004";"02";0;2025;10;1;12;552
"12689853";4662012;"23029";"02";0;2025;10;1;4;184
"12689853";4662012;"23037";"02";0;2025;10;1;7;322
"12689853";4662012;"23048";"02";0;2025;10;1;20;920
"12689853";4662012;"23050";"02";0;2025;10;1;3;138
"12689853";4662012;"23052";"02";0;2025;10;1;2;92
"12689853";4662012;"23056";"02";0;2025;10;1;6;276
"12689853";4662012;"23057";"02";0;2025;10;1;5;230
"12689853";4662012;"23101";"02";0;2025;10;1;4;184
"12689853";4662012;"23102";"02";0;2025;10;1;6;276
"12689853";4662012;"23106";"02";0;2025;10;1;11;506
"12689853";4662012;"23131";"02";0;2025;10;1;11;506
"12689853";4662012;"23132";"02";0;2025;10;1;3;138
"12689853";4662012;"23134";"02";0;2025;10;1;10;460
"12689853";4662012;"23136";"02";0;2025;10;1;1;46
"12689853";4662012;"23199";"02";0;2025;10;1;85;3910
"12689853";4662012;"23202";"02";0;2025;10;1;11;506
"12689853";4662012;"23208";"02";0;2025;10;1;9;414
"12689853";4662012;"23209";"02";0;2025;10;1;4;184
"12689853";4662012;"23218";"01";0;2025;10;1;3;137.28
"12689853";4662012;"23218";"02";0;2025;10;1;9;414
"12689853";4662012;"23229";"02";0;2025;10;1;13;598
"12689853";4662012;"23301";"02";0;2025;10;1;2;92
"12689853";4662012;"23344";"02";0;2025;10;1;18;828
"12689853";4662012;"23366";"02";0;2025;10;1;4;184
"12689853";4662012;"23380";"02";0;2025;10;1;5;230
"12689853";4662012;"23390";"01";0;2025;10;1;25;1144
"12689853";4662012;"33505";"02";0;2025;10;1;4;184
"12689853";4662012;"33537";"02";0;2025;10;1;9;414
"12689853";4662012;"33561";"02";0;2025;10;1;22;1012
"12689853";4662012;"33583";"02";0;2025;10;1;18;828
"12689853";4662012;"33584";"02";0;2025;10;1;5;230
"12689853";4662012;"33585";"02";0;2025;10;1;47;2162
"12689853";4662012;"33611";"02";0;2025;10;1;11;506
"12689853";4662012;"33691";"01";0;2025;10;1;1;45.76
"12689853";4662012;"33691";"02";0;2025;10;1;9;414
"12703951";8037003;"23013";"02";0;2025;10;1;1;51
"12703951";8037003;"23029";"02";0;2025;10;1;1;51
"12703951";8037003;"23050";"02";0;2025;10;1;1;51
"12703951";8037003;"23057";"02";0;2025;10;1;1;51
"12703951";8037003;"23071";"02";0;2025;10;1;1;51
"12703951";8037003;"23086";"02";0;2025;10;1;1;51
"12703951";8037003;"23099";"02";0;2025;10;1;1;51
"12703951";8037003;"23106";"02";0;2025;10;1;2;102
"12703951";8037003;"23126";"02";0;2025;10;1;1;51
"12703951";8037003;"23131";"02";0;2025;10;1;1;51
"12703951";8037003;"23137";"02";0;2025;10;1;1;51
"12703951";8037003;"23140";"02";0;2025;10;1;4;204
"12703951";8037003;"23151";"02";0;2025;10;1;2;102
"12703951";8037003;"23187";"02";0;2025;10;1;1;51
"12703951";8037003;"23193";"02";0;2025;10;1;3;153
"12703951";8037003;"23196";"02";0;2025;10;1;1;51
"12703951";8037003;"23202";"02";0;2025;10;1;1;51
"12703951";8037003;"23303";"02";0;2025;10;1;1;51
"12703951";8037003;"23361";"02";0;2025;10;1;1;51
"12703951";8037003;"23390";"01";0;2025;10;1;5;254.5
"12703951";8037003;"23390";"99";0;2025;10;1;3;133.08
"12703951";8037003;"33508";"02";0;2025;10;1;1;51
"12703951";8037003;"33584";"02";0;2025;10;1;1;51
"12719741";8002251;"23002";"02";0;2025;10;1;25;862.5
"12719741";8002251;"23004";"02";0;2025;10;1;15;517.5
"12719741";8002251;"23006";"02";0;2025;10;1;4;138
"12719741";8002251;"23010";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23011";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23013";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23016";"02";0;2025;10;1;10;345
"12719741";8002251;"23018";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23023";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23025";"02";0;2025;10;1;14;483
"12719741";8002251;"23026";"02";0;2025;10;1;13;448.5
"12719741";8002251;"23028";"02";0;2025;10;1;6;207
"12719741";8002251;"23029";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23032";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23033";"02";0;2025;10;1;2;69
"12719741";8002251;"23035";"02";0;2025;10;1;1;34.5
"12719741";8002251;"23037";"02";0;2025;10;1;27;931.5
"12719741";8002251;"23041";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23042";"02";0;2025;10;1;4;138
"12719741";8002251;"23043";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23044";"02";0;2025;10;1;11;379.5
"12719741";8002251;"23048";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23050";"02";0;2025;10;1;4;138
"12719741";8002251;"23052";"02";0;2025;10;1;17;586.5
"12719741";8002251;"23053";"02";0;2025;10;1;2;69
"12719741";8002251;"23054";"02";0;2025;10;1;4;138
"12719741";8002251;"23056";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23057";"02";0;2025;10;1;4;138
"12719741";8002251;"23059";"02";0;2025;10;1;4;138
"12719741";8002251;"23060";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23062";"02";0;2025;10;1;14;483
"12719741";8002251;"23063";"02";0;2025;10;1;1;34.5
"12719741";8002251;"23066";"02";0;2025;10;1;1;34.5
"12719741";8002251;"23067";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23069";"02";0;2025;10;1;8;276
"12719741";8002251;"23070";"02";0;2025;10;1;16;552
"12719741";8002251;"23070";"99";0;2025;10;1;1;34.5
"12719741";8002251;"23075";"02";0;2025;10;1;2;69
"12719741";8002251;"23077";"02";0;2025;10;1;2;69
"12719741";8002251;"23079";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23080";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23081";"02";0;2025;10;1;11;379.5
"12719741";8002251;"23082";"02";0;2025;10;1;10;345
"12719741";8002251;"23084";"02";0;2025;10;1;6;207
"12719741";8002251;"23086";"02";0;2025;10;1;4;138
"12719741";8002251;"23087";"02";0;2025;10;1;1;34.5
"12719741";8002251;"23090";"02";0;2025;10;1;13;448.5
"12719741";8002251;"23091";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23095";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23096";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23097";"02";0;2025;10;1;8;276
"12719741";8002251;"23098";"02";0;2025;10;1;4;138
"12719741";8002251;"23099";"02";0;2025;10;1;6;207
"12719741";8002251;"23102";"02";0;2025;10;1;26;897
"12719741";8002251;"23104";"02";0;2025;10;1;2;69
"12719741";8002251;"23105";"02";0;2025;10;1;6;207
"12719741";8002251;"23106";"02";0;2025;10;1;8;276
"12719741";8002251;"23108";"02";0;2025;10;1;6;207
"12719741";8002251;"23112";"02";0;2025;10;1;14;483
"12719741";8002251;"23113";"02";0;2025;10;1;2;69
"12719741";8002251;"23114";"02";0;2025;10;1;1;34.5
"12719741";8002251;"23115";"02";0;2025;10;1;16;552
"12719741";8002251;"23116";"02";0;2025;10;1;1;34.5
"12719741";8002251;"23118";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23119";"02";0;2025;10;1;4;138
"12719741";8002251;"23120";"02";0;2025;10;1;4;138
"12719741";8002251;"23121";"02";0;2025;10;1;2;69
"12719741";8002251;"23124";"02";0;2025;10;1;2;69
"12719741";8002251;"23125";"02";0;2025;10;1;12;414
"12719741";8002251;"23125";"20";0;2025;10;1;12;408.66
"12719741";8002251;"23129";"02";0;2025;10;1;12;414
"12719741";8002251;"23130";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23131";"02";0;2025;10;1;6;207
"12719741";8002251;"23132";"02";0;2025;10;1;10;345
"12719741";8002251;"23133";"02";0;2025;10;1;14;483
"12719741";8002251;"23134";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23135";"02";0;2025;10;1;8;276
"12719741";8002251;"23136";"02";0;2025;10;1;10;345
"12719741";8002251;"23136";"99";0;2025;10;1;1;34.5
"12719741";8002251;"23138";"02";0;2025;10;1;4;138
"12719741";8002251;"23139";"02";0;2025;10;1;4;138
"12719741";8002251;"23140";"02";0;2025;10;1;19;655.5
"12719741";8002251;"23141";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23142";"02";0;2025;10;1;4;138
"12719741";8002251;"23144";"02";0;2025;10;1;21;724.5
"12719741";8002251;"23146";"02";0;2025;10;1;15;517.5
"12719741";8002251;"23148";"02";0;2025;10;1;11;379.5
"12719741";8002251;"23150";"02";0;2025;10;1;10;345
"12719741";8002251;"23151";"02";0;2025;10;1;2;69
"12719741";8002251;"23152";"02";0;2025;10;1;15;517.5
"12719741";8002251;"23153";"02";0;2025;10;1;12;414
"12719741";8002251;"23156";"02";0;2025;10;1;13;448.5
"12719741";8002251;"23159";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23160";"02";0;2025;10;1;13;448.5
"12719741";8002251;"23161";"02";0;2025;10;1;2;69
"12719741";8002251;"23162";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23163";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23165";"02";0;2025;10;1;11;379.5
"12719741";8002251;"23166";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23168";"02";0;2025;10;1;2;69
"12719741";8002251;"23170";"02";0;2025;10;1;6;207
"12719741";8002251;"23171";"02";0;2025;10;1;11;379.5
"12719741";8002251;"23175";"02";0;2025;10;1;4;138
"12719741";8002251;"23177";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23179";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23180";"02";0;2025;10;1;12;414
"12719741";8002251;"23181";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23182";"02";0;2025;10;1;4;138
"12719741";8002251;"23183";"02";0;2025;10;1;12;414
"12719741";8002251;"23185";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23186";"02";0;2025;10;1;2;69
"12719741";8002251;"23187";"01";0;2025;10;1;1;34.44
"12719741";8002251;"23187";"02";0;2025;10;1;31;1069.5
"12719741";8002251;"23188";"02";0;2025;10;1;10;345
"12719741";8002251;"23189";"20";0;2025;10;1;36;1225.97
"12719741";8002251;"23189";"99";0;2025;10;1;1;34.5
"12719741";8002251;"23191";"02";0;2025;10;1;19;655.5
"12719741";8002251;"23192";"02";0;2025;10;1;11;379.5
"12719741";8002251;"23193";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23194";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23196";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23199";"02";0;2025;10;1;18;621
"12719741";8002251;"23202";"02";0;2025;10;1;10;345
"12719741";8002251;"23205";"02";0;2025;10;1;21;724.5
"12719741";8002251;"23208";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23209";"02";0;2025;10;1;13;448.5
"12719741";8002251;"23212";"02";0;2025;10;1;13;448.5
"12719741";8002251;"23213";"02";0;2025;10;1;2;69
"12719741";8002251;"23214";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23215";"02";0;2025;10;1;12;414
"12719741";8002251;"23216";"02";0;2025;10;1;8;276
"12719741";8002251;"23217";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23218";"02";0;2025;10;1;15;517.5
"12719741";8002251;"23219";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23222";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23226";"02";0;2025;10;1;12;414
"12719741";8002251;"23229";"02";0;2025;10;1;22;759
"12719741";8002251;"23230";"02";0;2025;10;1;8;276
"12719741";8002251;"23234";"02";0;2025;10;1;12;414
"12719741";8002251;"23235";"02";0;2025;10;1;4;138
"12719741";8002251;"23237";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23239";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23240";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23244";"02";0;2025;10;1;6;207
"12719741";8002251;"23246";"02";0;2025;10;1;6;207
"12719741";8002251;"23247";"02";0;2025;10;1;6;207
"12719741";8002251;"23291";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23301";"02";0;2025;10;1;14;483
"12719741";8002251;"23303";"02";0;2025;10;1;6;207
"12719741";8002251;"23304";"02";0;2025;10;1;4;138
"12719741";8002251;"23311";"02";0;2025;10;1;6;207
"12719741";8002251;"23312";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23313";"02";0;2025;10;1;2;69
"12719741";8002251;"23314";"02";0;2025;10;1;8;276
"12719741";8002251;"23324";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23327";"02";0;2025;10;1;8;276
"12719741";8002251;"23330";"02";0;2025;10;1;1;34.5
"12719741";8002251;"23330";"99";0;2025;10;1;1;34.5
"12719741";8002251;"23331";"02";0;2025;10;1;11;379.5
"12719741";8002251;"23334";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23335";"02";0;2025;10;1;11;379.5
"12719741";8002251;"23337";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23343";"02";0;2025;10;1;4;138
"12719741";8002251;"23344";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23345";"02";0;2025;10;1;5;172.5
"12719741";8002251;"23347";"02";0;2025;10;1;8;276
"12719741";8002251;"23349";"02";0;2025;10;1;4;138
"12719741";8002251;"23352";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23356";"02";0;2025;10;1;1;34.5
"12719741";8002251;"23358";"02";0;2025;10;1;2;69
"12719741";8002251;"23359";"02";0;2025;10;1;8;276
"12719741";8002251;"23361";"01";0;2025;10;1;2;68.87
"12719741";8002251;"23361";"02";0;2025;10;1;6;207
"12719741";8002251;"23362";"02";0;2025;10;1;9;310.5
"12719741";8002251;"23363";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23366";"02";0;2025;10;1;10;345
"12719741";8002251;"23367";"02";0;2025;10;1;13;448.5
"12719741";8002251;"23368";"02";0;2025;10;1;12;414
"12719741";8002251;"23371";"02";0;2025;10;1;7;241.5
"12719741";8002251;"23379";"02";0;2025;10;1;3;103.5
"12719741";8002251;"23381";"02";0;2025;10;1;8;276
"12719741";8002251;"33501";"02";0;2025;10;1;7;241.5
"12719741";8002251;"33503";"02";0;2025;10;1;2;69
"12719741";8002251;"33504";"02";0;2025;10;1;1;34.5
"12719741";8002251;"33505";"02";0;2025;10;1;11;379.5
"12719741";8002251;"33505";"20";0;2025;10;1;12;408.66
"12719741";8002251;"33506";"02";0;2025;10;1;8;276
"12719741";8002251;"33507";"02";0;2025;10;1;1;34.5
"12719741";8002251;"33508";"02";0;2025;10;1;1;34.5
"12719741";8002251;"33509";"02";0;2025;10;1;14;483
"12719741";8002251;"33511";"02";0;2025;10;1;15;517.5
"12719741";8002251;"33512";"02";0;2025;10;1;4;138
"12719741";8002251;"33513";"02";0;2025;10;1;9;310.5
"12719741";8002251;"33514";"02";0;2025;10;1;3;103.5
